#seq	f_pos	f_neg	mean_hydropathy mean_net_charge kappa
tig.txt 0.141204 0.194444 0.452495 0.052007 0.176402
tilS.txt 0.099537 0.104167 0.485082 0.000036 0.220013
tisB.txt 0.103448 0.068966 0.679693 0.034407 0.319749
tktA.txt 0.095023 0.125189 0.474711 0.023822 0.151768
tktB.txt 0.097451 0.122939 0.465617 0.016257 0.157253
tldD.txt 0.093555 0.128898 0.486371 0.032405 0.130343
tmcA.txt 0.104322 0.104322 0.475228 0.006824 0.204123
tmk.txt 0.126761 0.154930 0.477569 0.023561 0.144157
tnaA.txt 0.112527 0.125265 0.475961 0.009085 0.133681
tnaB.txt 0.057831 0.036145 0.601526 0.024610 0.183270
tnaC.txt 0.125000 0.083333 0.487037 0.060393 0.104946
tolA.txt 0.178147 0.154394 0.432278 0.024184 0.110218
tolB.txt 0.079070 0.079070 0.476072 0.002811 0.179854
tolC.txt 0.081136 0.091278 0.452513 0.008659 0.138348
tolQ.txt 0.091304 0.095652 0.525121 0.000933 0.174797
tolR.txt 0.105634 0.119718 0.522692 0.012329 0.193421
tomB.txt 0.096774 0.153226 0.439964 0.049634 0.240506
tonB.txt 0.133891 0.100418 0.447187 0.035384 0.190140
topA.txt 0.152601 0.141040 0.432383 0.014441 0.154568
topB.txt 0.136294 0.128637 0.458857 0.013404 0.166648
torA.txt 0.099057 0.108491 0.461281 0.001819 0.168087
torC.txt 0.130769 0.125641 0.444046 0.012997 0.125471
torD.txt 0.080402 0.135678 0.492518 0.050968 0.160812
torI.txt 0.181818 0.121212 0.439057 0.071042 0.167562
torR.txt 0.126087 0.139130 0.480193 0.007073 0.160612
torS.txt 0.091904 0.113786 0.482884 0.018090 0.184671
torT.txt 0.102339 0.087719 0.488596 0.019379 0.181779
torY.txt 0.101093 0.128415 0.454159 0.018282 0.168794
torZ.txt 0.098888 0.102596 0.461379 0.003841 0.149007
tpiA.txt 0.094118 0.121569 0.501133 0.020218 0.144138
tpr.txt 0.333333 0.090909 0.286195 0.241595 0.159252
tpx.txt 0.071429 0.101190 0.528439 0.028831 0.295983
tqsA.txt 0.052326 0.043605 0.625355 0.010740 0.164376
treA.txt 0.099115 0.116814 0.435575 0.013636 0.126377
treB.txt 0.063425 0.046512 0.571952 0.020581 0.195162
treC.txt 0.094374 0.127042 0.437810 0.024600 0.152987
treF.txt 0.111111 0.162113 0.437422 0.045829 0.169467
treR.txt 0.101587 0.095238 0.490582 0.012861 0.175683
trg.txt 0.098901 0.109890 0.485877 0.005686 0.174067
trkA.txt 0.109170 0.133188 0.498375 0.017709 0.175010
trkG.txt 0.063918 0.051546 0.587148 0.016686 0.163434
trkH.txt 0.068323 0.053830 0.584541 0.017671 0.137122
trmA.txt 0.106557 0.131148 0.464238 0.017722 0.150931
trmD.txt 0.105882 0.141176 0.465664 0.026953 0.178255
trmH.txt 0.096070 0.100437 0.475206 0.003679 0.221532
trmI.txt 0.125523 0.138075 0.455881 0.001662 0.244322
trmJ.txt 0.089431 0.113821 0.485276 0.017842 0.207149
trmL.txt 0.101911 0.114650 0.473036 0.005220 0.182404
trmO.txt 0.114894 0.110638 0.483499 0.009287 0.136668
trpA.txt 0.089552 0.111940 0.513640 0.019096 0.163988
trpB.txt 0.090680 0.118388 0.478785 0.019562 0.153698
trpC.txt 0.090708 0.115044 0.497198 0.018917 0.145304
trpD.txt 0.073446 0.094162 0.499268 0.010996 0.168299
trpE.txt 0.105769 0.134615 0.478910 0.024384 0.168246
trpL.txt 0.214286 0.000000 0.523810 0.214143 0.106356
trpR.txt 0.120370 0.148148 0.452881 0.023212 0.093309
trpS.txt 0.116766 0.125749 0.464471 0.003571 0.160567
truA.txt 0.114815 0.103704 0.465103 0.020587 0.155265
truB.txt 0.127389 0.143312 0.459130 0.012316 0.202967
truC.txt 0.115385 0.126923 0.444957 0.002404 0.165903
truD.txt 0.123209 0.131805 0.470105 0.004735 0.186549
trxA.txt 0.100917 0.146789 0.502752 0.044198 0.227925
trxB.txt 0.087227 0.124611 0.478505 0.030210 0.172129
trxC.txt 0.115108 0.151079 0.477778 0.033738 0.163864
tsaB.txt 0.082251 0.125541 0.492160 0.038392 0.159693
tsaC.txt 0.094737 0.121053 0.493626 0.025450 0.124317
tsaD.txt 0.106825 0.118694 0.501682 0.007815 0.201348
tsaE.txt 0.071895 0.143791 0.490487 0.067502 0.196752
tsf.txt 0.130742 0.162544 0.486887 0.028549 0.144350
tsgA.txt 0.048346 0.033079 0.597116 0.019145 0.174573
tsr.txt 0.087114 0.121597 0.487961 0.032217 0.145978
tsx.txt 0.074830 0.108844 0.443159 0.028294 0.193283
ttcA.txt 0.128617 0.141479 0.449411 0.008956 0.162959
ttdA.txt 0.095710 0.112211 0.493509 0.010499 0.217774
ttdB.txt 0.129353 0.144279 0.486899 0.007397 0.172145
ttdR.txt 0.106452 0.119355 0.475090 0.007241 0.166622
ttdT.txt 0.049281 0.039014 0.601666 0.011543 0.189376
tufA.txt 0.116751 0.154822 0.478229 0.031509 0.163094
tufB.txt 0.116751 0.154822 0.478116 0.031509 0.163094
tus.txt 0.139159 0.106796 0.447645 0.045413 0.163711
tusA.txt 0.111111 0.148148 0.474760 0.031772 0.235943
tusB.txt 0.084211 0.126316 0.510058 0.034445 0.237904
tusC.txt 0.092437 0.134454 0.531279 0.040428 0.140958
tusD.txt 0.054688 0.085938 0.518403 0.027904 0.259228
tusE.txt 0.137615 0.137615 0.466259 0.001967 0.201897
tynA.txt 0.103038 0.128137 0.456671 0.018720 0.146828
typA.txt 0.116969 0.153213 0.466905 0.031211 0.203758
tyrA.txt 0.112601 0.134048 0.490021 0.015818 0.155336
tyrB.txt 0.090680 0.113350 0.501036 0.019368 0.176824
tyrP.txt 0.049628 0.032258 0.609953 0.021901 0.241046
tyrR.txt 0.111111 0.134503 0.476846 0.018516 0.188846
tyrS.txt 0.113208 0.129717 0.462893 0.013566 0.202549
uacT.txt 0.064315 0.049793 0.591056 0.019196 0.171385
ubiA.txt 0.075862 0.058621 0.576667 0.020228 0.123053
ubiB.txt 0.131868 0.119048 0.484473 0.017097 0.142462
ubiC.txt 0.127273 0.121212 0.482761 0.007219 0.213373
ubiD.txt 0.106640 0.132797 0.472412 0.022182 0.183422
ubiE.txt 0.123506 0.119522 0.481319 0.010460 0.161173
ubiF.txt 0.081841 0.086957 0.502984 0.002064 0.210161
ubiG.txt 0.104167 0.125000 0.474907 0.010156 0.181263
ubiH.txt 0.086735 0.091837 0.502579 0.005382 0.153498
ubiI.txt 0.100000 0.105000 0.485361 0.004362 0.174386
ubiJ.txt 0.124378 0.134328 0.502322 0.007635 0.201496
ubiX.txt 0.089947 0.100529 0.527102 0.003211 0.162023
ucpA.txt 0.106464 0.133080 0.505070 0.024264 0.183335
udk.txt 0.131455 0.140845 0.471309 0.001872 0.157162
udp.txt 0.090909 0.110672 0.502415 0.013412 0.142188
ugd.txt 0.118557 0.126289 0.477005 0.004765 0.123623
ugpA.txt 0.057627 0.050847 0.581959 0.009215 0.216497
ugpB.txt 0.109589 0.114155 0.444089 0.001967 0.146786
ugpC.txt 0.117978 0.117978 0.475062 0.006061 0.188320
ugpE.txt 0.053381 0.060498 0.597272 0.004631 0.182219
ugpQ.txt 0.113360 0.125506 0.476383 0.006742 0.141425
uhpA.txt 0.096939 0.117347 0.520181 0.014828 0.163839
uhpB.txt 0.084000 0.080000 0.529756 0.010360 0.156603
uhpC.txt 0.066059 0.052392 0.568869 0.016535 0.132469
uhpT.txt 0.079914 0.064795 0.562539 0.016264 0.234287
uidA.txt 0.092869 0.132670 0.457417 0.032629 0.161825
uidB.txt 0.067834 0.045952 0.582981 0.022383 0.226712
uidC.txt 0.111639 0.097387 0.462945 0.015897 0.125374
uidR.txt 0.096939 0.122449 0.495918 0.018376 0.177812
ulaA.txt 0.051613 0.049462 0.598447 0.004205 0.197827
ulaB.txt 0.089109 0.099010 0.510121 0.003355 0.127353
ulaC.txt 0.097403 0.181818 0.475180 0.079806 0.215207
ulaD.txt 0.101852 0.134259 0.511523 0.029565 0.171627
ulaE.txt 0.112676 0.140845 0.475626 0.025141 0.186982
ulaF.txt 0.087719 0.109649 0.471199 0.009383 0.183139
ulaG.txt 0.101695 0.127119 0.462084 0.017173 0.157518
ulaR.txt 0.107570 0.099602 0.480080 0.012543 0.155837
umpG.txt 0.079051 0.106719 0.491612 0.021566 0.177993
umpH.txt 0.080000 0.112000 0.512133 0.026563 0.184139
umuC.txt 0.137441 0.111374 0.466667 0.028150 0.157513
umuD.txt 0.064748 0.122302 0.541327 0.052532 0.208650
ung.txt 0.082969 0.091703 0.468607 0.004816 0.131552
uof.txt 0.107143 0.071429 0.475397 0.044368 0.292874
upp.txt 0.110577 0.139423 0.508120 0.024319 0.180853
uraA.txt 0.055944 0.051282 0.616084 0.007741 0.176437
usg.txt 0.071217 0.142433 0.506825 0.069859 0.172498
ushA.txt 0.110909 0.132727 0.454343 0.017531 0.128243
uspA.txt 0.083333 0.145833 0.493827 0.050978 0.126642
uspB.txt 0.108108 0.063063 0.545646 0.052328 0.217537
uspC.txt 0.070423 0.119718 0.514163 0.036348 0.207802
uspD.txt 0.119718 0.133803 0.475430 0.002646 0.211650
uspE.txt 0.085443 0.142405 0.476969 0.046430 0.208778
uspF.txt 0.111111 0.152778 0.502469 0.030122 0.175763
uspG.txt 0.098592 0.133803 0.494131 0.018177 0.199323
uup.txt 0.127559 0.159055 0.448136 0.026298 0.175192
uvrA.txt 0.121277 0.132979 0.467920 0.005701 0.145568
uvrB.txt 0.123328 0.158990 0.460261 0.031681 0.170783
uvrC.txt 0.134426 0.114754 0.461785 0.025255 0.206560
uvrD.txt 0.116667 0.134722 0.449120 0.012219 0.182347
uvrY.txt 0.110092 0.114679 0.493782 0.000553 0.202721
uxaA.txt 0.088889 0.125253 0.474186 0.029092 0.166841
uxaB.txt 0.101449 0.146998 0.479112 0.040244 0.141342
uxaC.txt 0.108511 0.142553 0.452317 0.026755 0.163563
uxuA.txt 0.119289 0.157360 0.455330 0.030288 0.174530
uxuB.txt 0.088477 0.121399 0.484339 0.027057 0.155880
uxuR.txt 0.108949 0.155642 0.454994 0.041101 0.124409
valS.txt 0.119874 0.152471 0.457740 0.028478 0.134902
ves.txt 0.115183 0.104712 0.485108 0.013815 0.144886
viaA.txt 0.126294 0.136646 0.465977 0.006151 0.152596
vsr.txt 0.147436 0.147436 0.459972 0.009898 0.115537
waaA.txt 0.112941 0.080000 0.502458 0.040803 0.214946
waaB.txt 0.111111 0.119241 0.484161 0.000955 0.173708
waaC.txt 0.122257 0.109718 0.475618 0.022275 0.158964
waaF.txt 0.106322 0.106322 0.479438 0.006506 0.154231
waaG.txt 0.114973 0.114973 0.462092 0.007970 0.117628
waaH.txt 0.130814 0.101744 0.454296 0.037113 0.200121
waaJ.txt 0.130178 0.106509 0.483070 0.028766 0.134757
waaL.txt 0.081146 0.042959 0.578069 0.041865 0.190064
waaO.txt 0.109145 0.106195 0.475418 0.009653 0.177735
waaP.txt 0.177358 0.116981 0.469392 0.067311 0.137938
waaQ.txt 0.110465 0.113372 0.481751 0.004258 0.171291
waaS.txt 0.147910 0.128617 0.462379 0.022062 0.168416
waaU.txt 0.128852 0.112045 0.480454 0.027042 0.177567
waaY.txt 0.189655 0.129310 0.442577 0.065366 0.196501
waaZ.txt 0.151943 0.113074 0.472399 0.042437 0.152492
wbbH.txt 0.064433 0.041237 0.594759 0.026304 0.215953
wbbI.txt 0.118182 0.133333 0.478114 0.010499 0.156975
wbbJ.txt 0.117347 0.081633 0.511395 0.041389 0.164575
wbbK.txt 0.139785 0.115591 0.482437 0.028925 0.161374
wbbL_1.txt 0.121019 0.140127 0.484076 0.008810 0.150415
wcaA.txt 0.132616 0.100358 0.443489 0.037837 0.244041
wcaB.txt 0.098765 0.074074 0.538615 0.031177 0.230273
wcaC.txt 0.106173 0.088889 0.478738 0.026188 0.156848
wcaD.txt 0.081481 0.041975 0.597449 0.041085 0.202821
wcaE.txt 0.120968 0.092742 0.479167 0.035828 0.240409
wcaF.txt 0.098901 0.065934 0.522161 0.037736 0.191774
wcaI.txt 0.115479 0.103194 0.490472 0.016073 0.168645
wcaJ.txt 0.112069 0.084052 0.517098 0.032226 0.182981
wcaK.txt 0.096244 0.103286 0.497992 0.001665 0.175893
wcaL.txt 0.128079 0.113300 0.488041 0.020527 0.196060
wcaM.txt 0.105603 0.088362 0.483261 0.024630 0.179072
wecH.txt 0.075529 0.042296 0.576905 0.038554 0.144138
wrbA.txt 0.070707 0.085859 0.490909 0.011489 0.188551
wza.txt 0.094987 0.100264 0.475960 0.002801 0.168447
wzb.txt 0.129252 0.122449 0.467952 0.013809 0.161750
wzc.txt 0.111111 0.113889 0.485031 0.000534 0.145458
wzxC.txt 0.077236 0.040650 0.598171 0.039246 0.146978
wzxE.txt 0.076923 0.036058 0.593376 0.042414 0.167701
wzyE.txt 0.077778 0.048889 0.590370 0.030751 0.207554
wzzB.txt 0.104294 0.119632 0.470586 0.013088 0.158081
wzzE.txt 0.117816 0.120690 0.460664 0.001521 0.167141
xanP.txt 0.045356 0.045356 0.585073 0.001833 0.215809
xanQ.txt 0.049356 0.053648 0.597926 0.000990 0.218269
xapA.txt 0.083032 0.097473 0.527036 0.008122 0.132623
xapB.txt 0.059809 0.052632 0.589341 0.010895 0.188008
xapR.txt 0.112245 0.105442 0.498602 0.012499 0.151080
xdhA.txt 0.087766 0.106383 0.493706 0.011986 0.179015
xdhB.txt 0.085616 0.095890 0.487177 0.002418 0.171622
xdhC.txt 0.094340 0.094340 0.506359 0.002451 0.121723
xdhD.txt 0.092050 0.125523 0.485332 0.025630 0.162757
xerC.txt 0.137584 0.117450 0.457867 0.030562 0.212162
xerD.txt 0.124161 0.117450 0.463311 0.018868 0.135052
xisE.txt 0.148148 0.098765 0.452949 0.049035 0.259287
xseA.txt 0.135965 0.094298 0.441374 0.048354 0.201548
xseB.txt 0.100000 0.200000 0.418333 0.099822 0.181804
xthA.txt 0.126866 0.149254 0.438308 0.015477 0.163881
xylA.txt 0.097727 0.129545 0.450884 0.021672 0.143284
xylB.txt 0.080579 0.105372 0.489807 0.019156 0.140855
xylE.txt 0.061100 0.054990 0.567119 0.008117 0.184304
xylF.txt 0.112121 0.124242 0.485825 0.010738 0.125001
xylG.txt 0.101365 0.122807 0.498354 0.014953 0.148129
xylH.txt 0.063613 0.033079 0.594289 0.030380 0.225495
xylR.txt 0.122449 0.137755 0.463265 0.007596 0.139899
yaaA.txt 0.127907 0.127907 0.455254 0.002823 0.196890
yaaI.txt 0.104478 0.097015 0.490464 0.011941 0.195139
yaaJ.txt 0.054622 0.042017 0.575630 0.014625 0.205748
yaaU.txt 0.072235 0.063205 0.573740 0.009797 0.222457
yaaW.txt 0.135021 0.109705 0.469480 0.036251 0.207849
yaaX.txt 0.142857 0.071429 0.389229 0.103269 0.144327
yaaY.txt 0.097222 0.027778 0.569136 0.074819 0.238142
yabI.txt 0.082677 0.043307 0.587095 0.046567 0.223502
yabP.txt 0.134259 0.097222 0.464352 0.038827 0.129791
yabQ.txt 0.134615 0.134615 0.482906 0.000002 0.278281
yacC.txt 0.104348 0.113043 0.500193 0.009485 0.269234
yacG.txt 0.107692 0.184615 0.431624 0.078667 0.277323
yacH.txt 0.108590 0.103728 0.410013 0.012551 0.159983
yacL.txt 0.083333 0.208333 0.447685 0.117079 0.235640
yadC.txt 0.063107 0.075243 0.473867 0.009692 0.202569
yadD.txt 0.093333 0.146667 0.470074 0.043033 0.152334
yadE.txt 0.122249 0.080685 0.469084 0.048601 0.161691
yadG.txt 0.129870 0.123377 0.473629 0.008776 0.166874
yadH.txt 0.050781 0.027344 0.612109 0.028929 0.217645
yadI.txt 0.095890 0.123288 0.483105 0.016843 0.153041
yadK.txt 0.065657 0.075758 0.513075 0.007066 0.245722
yadL.txt 0.089552 0.074627 0.516860 0.014290 0.263625
yadM.txt 0.095238 0.089947 0.473898 0.006247 0.184231
yadN.txt 0.077320 0.087629 0.490951 0.009404 0.176377
yadS.txt 0.077295 0.067633 0.601127 0.012873 0.179177
yadV.txt 0.117886 0.093496 0.473126 0.026092 0.161103
yaeF.txt 0.102190 0.091241 0.498500 0.015654 0.147962
yaeH.txt 0.187500 0.187500 0.409896 0.001683 0.173700
yaeI.txt 0.088889 0.103704 0.504609 0.007430 0.146908
yaeP.txt 0.106061 0.181818 0.502862 0.076614 0.174977
yaeQ.txt 0.104972 0.138122 0.460344 0.030929 0.199546
yaeR.txt 0.093023 0.147287 0.477950 0.045591 0.155250
yafC.txt 0.125000 0.125000 0.486404 0.002928 0.156786
yafD.txt 0.116541 0.086466 0.482916 0.036197 0.150233
yafE.txt 0.086957 0.111111 0.493935 0.015964 0.149594
yafF.txt 0.193548 0.096774 0.460932 0.100642 0.322538
yafJ.txt 0.101961 0.094118 0.465272 0.012685 0.170146
yafK.txt 0.117886 0.085366 0.458582 0.035878 0.138572
yafL.txt 0.128514 0.096386 0.448996 0.044461 0.162651
yafN.txt 0.154639 0.175258 0.427377 0.018052 0.216992
yafO.txt 0.136364 0.136364 0.457660 0.008926 0.200679
yafP.txt 0.120000 0.086667 0.461111 0.037733 0.165357
yafQ.txt 0.163043 0.108696 0.436111 0.064734 0.125214
yafS.txt 0.133333 0.062500 0.486019 0.078935 0.219121
yafT.txt 0.126437 0.130268 0.436611 0.003493 0.180279
yafU.txt 0.089286 0.098214 0.551290 0.007574 0.108831
yafV.txt 0.097656 0.113281 0.476302 0.008527 0.142748
yafW.txt 0.095238 0.114286 0.464974 0.006422 0.149095
yafX.txt 0.046053 0.131579 0.467105 0.075369 0.156832
yafY.txt 0.102041 0.170068 0.443084 0.065332 0.175299
yafZ.txt 0.142857 0.120879 0.441392 0.027881 0.129117
yagA.txt 0.138021 0.114583 0.427141 0.033728 0.157932
yagB.txt 0.094828 0.094828 0.481705 0.015831 0.181603
yagE.txt 0.079470 0.096026 0.512141 0.009672 0.140446
yagF.txt 0.087023 0.105344 0.497371 0.011019 0.181639
yagG.txt 0.073913 0.060870 0.575652 0.015501 0.151919
yagH.txt 0.080224 0.117537 0.448300 0.028761 0.170233
yagI.txt 0.111111 0.111111 0.485317 0.005655 0.178695
yagJ.txt 0.119342 0.185185 0.443987 0.058950 0.131574
yagK.txt 0.139423 0.134615 0.437500 0.012883 0.130922
yagL.txt 0.150862 0.099138 0.466523 0.061149 0.210395
yagM.txt 0.119718 0.109155 0.465962 0.016911 0.166305
yagN.txt 0.116438 0.082192 0.469863 0.038555 0.304202
yagP.txt 0.110294 0.095588 0.489624 0.016066 0.172334
yagU.txt 0.073529 0.078431 0.537418 0.000584 0.208818
yahA.txt 0.085635 0.107735 0.494997 0.013189 0.149982
yahB.txt 0.096774 0.100000 0.488674 0.001847 0.206619
yahC.txt 0.036364 0.024242 0.587475 0.013010 0.176524
yahD.txt 0.079602 0.109453 0.511498 0.023709 0.126598
yahE.txt 0.083624 0.101045 0.477739 0.007138 0.202496
yahF.txt 0.099029 0.133981 0.492621 0.031088 0.173995
yahG.txt 0.061441 0.101695 0.516408 0.035051 0.145063
yahH.txt 0.051020 0.051020 0.586735 0.006476 0.171682
yahI.txt 0.101266 0.123418 0.491702 0.015638 0.114462
yahJ.txt 0.095652 0.113043 0.472802 0.009259 0.134289
yahK.txt 0.097421 0.128940 0.479624 0.021319 0.177806
yahL.txt 0.114391 0.140221 0.471587 0.018515 0.166542
yahM.txt 0.135802 0.049383 0.487929 0.092306 0.161874
yahN.txt 0.071749 0.040359 0.576931 0.033291 0.294195
yahO.txt 0.142857 0.153846 0.468254 0.008355 0.083257
yaiA.txt 0.158730 0.174603 0.358377 0.008225 0.100346
yaiE.txt 0.042553 0.117021 0.495626 0.069609 0.293357
yaiF.txt 0.101562 0.070312 0.502431 0.035939 0.246676
yaiI.txt 0.131579 0.138158 0.476608 0.006870 0.128427
yaiL.txt 0.156425 0.150838 0.447486 0.006965 0.202447
yaiO.txt 0.093385 0.093385 0.453178 0.002798 0.200367
yaiP.txt 0.108040 0.075377 0.524065 0.034160 0.198322
yaiS.txt 0.102703 0.118919 0.486847 0.004989 0.196451
yaiT.txt 0.039095 0.146091 0.438729 0.102059 0.157906
yaiU.txt 0.051392 0.139186 0.444302 0.084669 0.143262
yaiV.txt 0.121622 0.117117 0.475475 0.007515 0.145674
yaiW.txt 0.140110 0.101648 0.458120 0.040857 0.128124
yaiX.txt 0.126761 0.070423 0.494992 0.055513 0.109708
yaiY.txt 0.088235 0.039216 0.558279 0.055486 0.209375
yaiZ.txt 0.100000 0.085714 0.538413 0.017750 0.243625
yajC.txt 0.118182 0.081818 0.543939 0.038533 0.169336
yajD.txt 0.130435 0.156522 0.407729 0.012507 0.156987
yajG.txt 0.093750 0.083333 0.490046 0.011514 0.158369
yajI.txt 0.067039 0.083799 0.485661 0.014199 0.213697
yajL.txt 0.091837 0.117347 0.535941 0.022407 0.169639
yajO.txt 0.114198 0.151235 0.455075 0.032029 0.176433
yajQ.txt 0.153374 0.159509 0.449557 0.004592 0.173580
yajR.txt 0.072687 0.061674 0.576823 0.014068 0.159598
ybaA.txt 0.145299 0.196581 0.456315 0.051458 0.111236
ybaB.txt 0.119266 0.155963 0.447401 0.034682 0.157227
ybaE.txt 0.091873 0.097173 0.466843 0.005786 0.165148
ybaK.txt 0.138365 0.119497 0.490776 0.023389 0.191304
ybaL.txt 0.062724 0.094982 0.589486 0.028472 0.172507
ybaM.txt 0.150943 0.245283 0.456604 0.094202 0.117031
ybaN.txt 0.104000 0.024000 0.595378 0.087173 0.168559
ybaO.txt 0.118421 0.131579 0.499854 0.010564 0.177185
ybaP.txt 0.079545 0.094697 0.474663 0.005216 0.216405
ybaQ.txt 0.141593 0.159292 0.452212 0.013350 0.192111
ybaS.txt 0.058065 0.093548 0.506344 0.032069 0.207299
ybaT.txt 0.048837 0.039535 0.615297 0.013070 0.177917
ybaV.txt 0.113821 0.097561 0.502078 0.019938 0.158654
ybaY.txt 0.057895 0.052632 0.519591 0.006364 0.154408
ybbA.txt 0.100877 0.135965 0.483626 0.026818 0.181990
ybbB.txt 0.107143 0.129121 0.458761 0.013904 0.163511
ybbC.txt 0.114754 0.131148 0.500638 0.012944 0.145061
ybbD.txt 0.034884 0.104651 0.600129 0.064537 0.294117
ybbJ.txt 0.072368 0.072368 0.541740 0.011128 0.225771
ybbN.txt 0.070423 0.133803 0.473122 0.060967 0.166340
ybbO.txt 0.111524 0.096654 0.495209 0.019924 0.153059
ybbP.txt 0.097015 0.080846 0.528344 0.017174 0.185816
ybbW.txt 0.057851 0.043388 0.585927 0.017101 0.180784
ybbY.txt 0.048499 0.027714 0.598306 0.022513 0.200271
ybcC.txt 0.137931 0.160920 0.452746 0.020170 0.130593
ybcD.txt 0.166667 0.089744 0.472650 0.076544 0.186769
ybcF.txt 0.084175 0.117845 0.496034 0.031381 0.214251
ybcH.txt 0.101351 0.091216 0.482432 0.012378 0.165729
ybcI.txt 0.086705 0.034682 0.578998 0.058431 0.216086
ybcJ.txt 0.114286 0.100000 0.511270 0.023733 0.260739
ybcK.txt 0.143701 0.114173 0.482480 0.032711 0.160320
ybcL.txt 0.076503 0.076503 0.486582 0.004909 0.103657
ybcM.txt 0.132075 0.090566 0.466583 0.050006 0.171787
ybcN.txt 0.119205 0.119205 0.459897 0.007171 0.160026
ybcO.txt 0.135417 0.114583 0.488657 0.026485 0.141335
ybcQ.txt 0.110236 0.125984 0.497025 0.011485 0.276785
ybcV.txt 0.139706 0.110294 0.449101 0.039778 0.162130
ybcW.txt 0.102941 0.161765 0.487418 0.052149 0.134232
ybcY.txt 0.082474 0.092784 0.480813 0.004093 0.218583
ybdD.txt 0.138462 0.138462 0.411453 0.006465 0.192743
ybdF.txt 0.139344 0.122951 0.459472 0.022068 0.181837
ybdG.txt 0.089157 0.086747 0.533440 0.007581 0.216302
ybdH.txt 0.069061 0.096685 0.512124 0.019205 0.202723
ybdJ.txt 0.060976 0.048780 0.624932 0.017313 0.305013
ybdK.txt 0.083333 0.118280 0.475060 0.023833 0.137173
ybdL.txt 0.075130 0.101036 0.492142 0.017621 0.166105
ybdM.txt 0.138756 0.133971 0.434237 0.011452 0.177429
ybdN.txt 0.110837 0.105911 0.449754 0.010620 0.181394
ybdO.txt 0.106667 0.106667 0.490778 0.006632 0.180206
ybdR.txt 0.092233 0.109223 0.498813 0.008803 0.175005
ybdZ.txt 0.027778 0.069444 0.451852 0.039550 0.330462
ybeD.txt 0.091954 0.126437 0.481609 0.026161 0.221418
ybeF.txt 0.085174 0.104101 0.495654 0.012439 0.189903
ybeL.txt 0.131250 0.193750 0.432917 0.054108 0.117331
ybeM_1.txt 0.053333 0.160000 0.526963 0.103752 0.180412
ybeM_2.txt 0.090909 0.085561 0.523945 0.010052 0.166919
ybeQ.txt 0.095385 0.135385 0.430564 0.035285 0.132808
ybeR.txt 0.093617 0.140426 0.443593 0.041525 0.179239
ybeT.txt 0.119565 0.076087 0.448370 0.052389 0.155864
ybeU.txt 0.085106 0.123404 0.456407 0.031751 0.143621
ybeX.txt 0.109589 0.208904 0.458676 0.091859 0.222540
ybeY.txt 0.051613 0.206452 0.465448 0.145754 0.226796
ybeZ.txt 0.142061 0.150418 0.458867 0.003754 0.167606
ybfA.txt 0.147059 0.102941 0.478268 0.047624 0.120546
ybfB.txt 0.083333 0.046296 0.635185 0.038945 0.165525
ybfC.txt 0.137566 0.111111 0.470370 0.030893 0.154886
ybfD.txt 0.130435 0.166008 0.454985 0.023783 0.155224
ybfE.txt 0.206186 0.154639 0.399198 0.054126 0.183358
ybfF.txt 0.086614 0.118110 0.476334 0.019138 0.141526
ybfG.txt 0.073529 0.161765 0.466340 0.088345 0.183280
ybfH.txt 0.057971 0.115942 0.472303 0.054437 0.160639
ybfK.txt 0.058824 0.105882 0.512680 0.036780 0.275604
ybfL.txt 0.141643 0.141643 0.464463 0.008965 0.191036
ybfN.txt 0.129630 0.120370 0.441872 0.010083 0.093070
ybfO.txt 0.123690 0.123690 0.406942 0.005687 0.190800
